FZ,RL
703.39,196.4
703.96,196.4
700.08,196.4
688.46,196.4
676.08,196.4
663.48,196.4
660.56,196.4
659.65,196.5
669.32,196.4
678.34,196.5
690.31,196.4
701.39,196.5
705.22,196.5
702.19,196.5
691.93,196.5
680.12,196.5
668.09,196.5
661.72,196.5
659.62,196.5
663.73,196.5
673.17,196.5
686.02,196.5
693.23,196.6
703.93,196.5
704.66,196.6
696.27,196.6
684.69,196.5
673.0,196.5
662.29,196.6
657.91,196.6
662.21,196.6
670.28,196.6
681.0,196.6
692.95,196.5
701.56,196.6
703.57,196.70000000000002
701.31,196.6
687.94,196.70000000000002
675.68,196.6
664.81,196.70000000000002
658.02,196.6
660.15,196.70000000000002
666.38,196.70000000000002
675.42,196.6
687.18,196.70000000000002
699.27,196.6
703.05,196.70000000000002
701.31,196.70000000000002
691.41,196.70000000000002
680.43,196.70000000000002
667.5,196.70000000000002
658.52,196.70000000000002
657.17,196.70000000000002
663.01,196.8
674.09,196.8
683.74,196.70000000000002
696.38,196.8
704.23,196.70000000000002
704.73,196.8
697.43,196.8
684.62,196.8
672.33,196.8
663.57,196.8
659.36,196.9
661.27,196.8
671.27,196.9
682.53,196.8
693.58,196.8
702.92,196.8
703.36,196.9
697.72,196.9
687.27,196.9
673.14,196.9
663.59,196.9
654.62,197.0
652.93,196.9
659.02,197.0
668.62,196.9
681.65,197.0
692.73,197.0
699.19,196.9
698.93,197.0
686.65,197.0
674.23,197.0
662.6,197.0
651.6,197.0
648.68,197.0
653.18,197.0
661.16,197.0
668.97,197.10000000000002
679.36,197.0
683.08,197.0
682.94,197.0
674.44,197.0
662.5,197.0
647.96,197.10000000000002
635.11,197.0
631.77,197.0
632.0,197.10000000000002
635.64,197.0
646.52,197.10000000000002
655.93,197.10000000000002
666.44,197.10000000000002
667.43,197.0
662.56,197.0
649.74,197.10000000000002
636.51,197.10000000000002
625.02,197.10000000000002
621.28,197.10000000000002
617.73,197.0
623.18,197.0
631.76,197.10000000000002
640.0,197.10000000000002
649.24,197.0
652.02,197.10000000000002
647.3,197.0
639.41,197.10000000000002
625.01,197.0
613.94,197.0
607.23,197.0
605.69,197.0
608.83,197.10000000000002
618.47,197.10000000000002
626.76,197.10000000000002
637.69,197.10000000000002
644.74,197.0
647.43,197.0
641.26,196.9
631.33,197.0
619.19,197.0
612.06,197.0
607.98,196.9
608.6,196.9
616.2,197.0
625.89,196.9
636.63,196.9
647.45,196.8
653.68,196.8
651.38,196.8
644.21,196.8
633.2,196.8
624.16,196.8
618.69,196.70000000000002
618.24,196.8
624.98,196.70000000000002
634.46,196.70000000000002
645.31,196.70000000000002
655.46,196.70000000000002
663.85,196.70000000000002
663.82,196.8
658.65,196.70000000000002
649.48,196.70000000000002
636.78,196.70000000000002
631.07,196.70000000000002
626.85,196.70000000000002
627.7,196.70000000000002
635.76,196.70000000000002
643.81,196.8
655.99,196.70000000000002
661.65,196.70000000000002
664.59,196.70000000000002
662.42,196.6
651.83,196.70000000000002
639.74,196.6
630.25,196.70000000000002
626.6,196.6
628.1,196.6
632.89,196.70000000000002
639.8,196.70000000000002
649.88,196.6
660.12,196.6
663.97,196.70000000000002
660.15,196.6
653.1,196.6
641.99,196.6
631.32,196.6
625.07,196.6
622.76,196.6
625.88,196.6
635.89,196.70000000000002
643.3,196.5
651.9,196.70000000000002
658.79,196.6
658.22,196.5
649.41,196.6
640.08,196.5
628.16,196.6
621.9,196.6
617.31,196.5
621.57,196.5
626.75,196.5
634.52,196.5
644.38,196.5
652.88,196.5
654.2,196.4
651.88,196.4
639.01,196.5
628.57,196.4
619.02,196.5
614.28,196.4
614.5,196.4
620.29,196.4
629.92,196.4
640.77,196.4
648.6,196.4
650.29,196.4
646.7,196.4
642.15,196.29999999999998
631.48,196.29999999999998
623.16,196.4
615.4,196.29999999999998
614.65,196.29999999999998
620.48,196.29999999999998
626.68,196.20000000000002
636.3,196.29999999999998
645.5,196.29999999999998
652.1,196.29999999999998
651.15,196.20000000000002
647.6,196.20000000000002
637.86,196.1
628.2,196.1
621.61,196.1
616.8,196.20000000000002
619.95,196.1
622.84,196.20000000000002
633.52,196.1
645.48,196.1
653.16,196.1
655.84,196.0
654.14,196.0
645.45,196.1
633.63,196.1
626.79,196.0
622.05,196.1
621.21,196.0
625.46,196.0
632.23,196.0
642.61,196.0
650.7,196.0
653.82,196.0
654.52,196.0
649.04,196.0
638.25,196.0
630.16,196.0
622.7,195.9
621.95,196.0
623.97,196.0
633.12,195.9
641.42,195.9
653.17,195.79999999999998
656.31,195.9
657.65,195.79999999999998
652.24,195.79999999999998
643.13,195.79999999999998
635.28,195.9
629.46,195.79999999999998
623.51,195.79999999999998
628.45,195.9
630.62,195.79999999999998
639.33,195.79999999999998
649.49,195.79999999999998
655.49,195.7
656.79,195.79999999999998
657.86,195.9
649.23,195.79999999999998
639.09,195.79999999999998
632.19,195.79999999999998
626.26,195.7
626.4,195.79999999999998
631.28,195.79999999999998
635.36,195.79999999999998
645.84,195.79999999999998
655.21,195.7
657.94,195.79999999999998
657.22,195.7
653.85,195.7
643.74,195.7
635.88,195.7
628.82,195.7
626.04,195.7
630.13,195.7
634.28,195.6
641.4,195.7
650.62,195.6
655.25,195.7
657.94,195.6
653.24,195.6
645.87,195.6
637.72,195.7
630.96,195.7
627.0,195.6
627.98,195.6
629.35,195.6
636.05,195.6
646.61,195.6
655.11,195.6
657.33,195.6
658.21,195.7
651.28,195.6
639.07,195.5
632.86,195.6
625.45,195.5
626.47,195.5
629.55,195.6
637.57,195.5
643.45,195.5
650.95,195.5
655.87,195.5
654.22,195.39999999999998
653.11,195.5
648.14,195.5
637.65,195.39999999999998
632.42,195.5
630.36,195.39999999999998
631.59,195.5
633.29,195.39999999999998
641.65,195.39999999999998
648.92,195.5
657.11,195.39999999999998
659.43,195.39999999999998
657.98,195.39999999999998
649.97,195.39999999999998
643.2,195.39999999999998
633.46,195.39999999999998
628.69,195.39999999999998
629.41,195.39999999999998
632.48,195.39999999999998
638.18,195.39999999999998
645.74,195.39999999999998
654.47,195.39999999999998
658.98,195.39999999999998
659.03,195.39999999999998
655.53,195.3
646.73,195.3
641.08,195.3
636.14,195.3
632.86,195.3
635.18,195.3
638.39,195.3
644.79,195.3
650.98,195.3
658.85,195.3
660.4,195.3
659.86,195.3
654.46,195.3
648.06,195.39999999999998
639.6,195.3
633.31,195.3
634.83,195.3
635.83,195.3
641.4,195.2
648.28,195.3
656.89,195.3
664.03,195.3
662.15,195.3
657.73,195.3
652.01,195.2
641.85,195.2
636.4,195.2
635.96,195.2
635.19,195.2
640.23,195.2
645.94,195.2
652.63,195.3
663.06,195.3
665.64,195.3
661.16,195.2
655.72,195.3
646.68,195.2
639.62,195.2
636.04,195.2
635.24,195.2
638.96,195.2
641.47,195.2
648.79,195.2
658.5,195.2
662.67,195.2
663.71,195.2
660.21,195.2
650.56,195.2
642.34,195.2
637.32,195.10000000000002
636.99,195.2
638.55,195.10000000000002
641.53,195.10000000000002
647.69,195.2
655.69,195.2
661.56,195.2
665.83,195.2
661.29,195.2
657.96,195.10000000000002
648.75,195.2
642.82,195.2
639.17,195.10000000000002
638.6,195.10000000000002
641.69,195.10000000000002
645.8,195.0
653.33,195.10000000000002
661.58,195.10000000000002
665.66,195.10000000000002
666.23,195.2
663.27,195.10000000000002
655.05,195.10000000000002
650.01,195.10000000000002
639.64,195.2
637.07,195.10000000000002
639.61,195.10000000000002
644.74,195.10000000000002
649.02,195.10000000000002
657.46,195.10000000000002
664.89,195.10000000000002
667.6,195.0
670.14,195.10000000000002
668.97,195.0
662.39,195.0
652.2,195.10000000000002
646.69,195.0
642.58,195.0
643.87,195.0
648.29,195.0
666.71,194.89999999999998
673.73,195.0
675.38,195.0
673.81,195.0
665.7,195.0
659.39,195.0
653.57,194.89999999999998
649.77,195.0
647.27,194.89999999999998
651.83,195.0
656.3,195.0
664.95,195.0
674.46,195.0
678.37,195.0
678.45,195.0
669.6,195.0
664.63,195.0
652.87,195.0
649.76,195.0
648.88,195.0
649.82,195.0
655.73,195.0
663.93,195.0
671.97,195.0
674.0,195.0
675.43,195.0
672.43,195.0
664.91,195.0
658.45,195.0
651.28,194.89999999999998
649.99,195.0
647.14,195.0
649.29,195.10000000000002
654.36,195.10000000000002
658.82,195.0
668.03,195.0
674.39,195.10000000000002
672.22,195.0
667.65,195.10000000000002
659.85,195.0
652.69,195.10000000000002
647.34,195.0
646.07,195.10000000000002
644.67,195.10000000000002
649.83,195.0
656.56,195.0
664.61,195.10000000000002
672.19,195.10000000000002
675.28,195.0
668.34,195.0
661.05,195.0
652.01,195.0
648.44,195.10000000000002
642.34,195.0
646.14,195.10000000000002
651.49,195.10000000000002
656.86,195.10000000000002
664.16,195.0
671.76,195.0
674.88,195.10000000000002
672.05,195.0
665.25,195.10000000000002
656.28,195.10000000000002
652.49,195.10000000000002
645.9,195.0
644.78,195.0
647.8,195.0
653.41,195.10000000000002
659.0,195.0
664.74,195.10000000000002
669.89,195.0
670.42,195.0
664.59,195.10000000000002
661.5,195.10000000000002
652.73,195.10000000000002
649.38,195.10000000000002
646.39,195.0
648.88,195.10000000000002
652.04,195.0
656.73,195.10000000000002
663.89,195.0
669.5,195.0
672.96,195.10000000000002
671.77,195.10000000000002
666.92,195.10000000000002
657.77,195.10000000000002
653.17,195.0
648.28,195.10000000000002
648.2,195.0
650.68,195.0
657.33,195.10000000000002
661.71,195.0
668.29,195.0
672.89,195.10000000000002
674.47,195.10000000000002
670.31,195.0
662.42,195.10000000000002
656.29,195.10000000000002
651.75,195.10000000000002
648.26,195.10000000000002
650.08,195.0
654.61,195.10000000000002
660.89,195.10000000000002
667.63,195.10000000000002
674.49,195.10000000000002
677.51,195.10000000000002
673.63,195.0
667.97,195.0
663.41,195.0
654.78,195.10000000000002
652.07,195.10000000000002
650.28,195.10000000000002
653.8,195.10000000000002
656.34,195.0
667.86,195.10000000000002
672.87,195.10000000000002
678.81,195.10000000000002
677.59,195.0
674.54,195.10000000000002
666.72,195.10000000000002
659.27,195.10000000000002
654.48,195.0
652.42,195.10000000000002
655.08,195.10000000000002
658.02,195.0
665.9,195.0
674.03,195.10000000000002
678.51,195.0
682.3,195.10000000000002
679.91,195.10000000000002
669.48,195.10000000000002
664.34,195.0
657.27,195.10000000000002
655.27,195.0
657.3,195.10000000000002
659.9,195.10000000000002
665.2,195.10000000000002
674.6,195.10000000000002
679.45,195.10000000000002
682.8,195.10000000000002
680.96,195.10000000000002
674.21,195.10000000000002
670.81,195.10000000000002
662.78,195.10000000000002
660.55,195.10000000000002
657.17,195.2
659.17,195.10000000000002
665.58,195.2
671.18,195.10000000000002
679.07,195.2
684.91,195.2
687.8,195.2
679.37,195.2
672.65,195.2
663.5,195.2
657.38,195.2
657.19,195.3
657.61,195.2
663.68,195.2
669.53,195.2
675.12,195.2
685.27,195.3
686.9,195.2
685.96,195.2
679.05,195.3
670.05,195.2
664.52,195.3
660.2,195.3
660.07,195.2
661.87,195.2
666.39,195.3
673.44,195.3
683.67,195.3
688.38,195.2
687.97,195.3
682.13,195.3
674.22,195.3
665.2,195.39999999999998
659.31,195.3
656.94,195.39999999999998
659.61,195.3
661.78,195.39999999999998
670.44,195.3
679.67,195.3
687.03,195.39999999999998
686.63,195.39999999999998
682.38,195.39999999999998
673.33,195.39999999999998
665.16,195.39999999999998
660.3,195.39999999999998
657.14,195.5
654.29,195.5
660.24,195.5
667.06,195.5
675.89,195.5
681.77,195.5
686.31,195.5
685.72,195.5
675.91,195.5
668.78,195.5
660.96,195.5
654.2,195.5
653.45,195.5
656.79,195.5
664.22,195.6
672.5,195.6
679.13,195.5
685.69,195.6
686.43,195.5
679.3,195.6
670.06,195.6
663.03,195.6
658.09,195.6
654.95,195.5
657.15,195.6
660.9,195.7
668.9,195.5
677.31,195.6
683.48,195.6
688.08,195.6
683.44,195.7
674.84,195.6
666.32,195.7
658.4,195.6
656.44,195.6
655.09,195.7
660.26,195.7
666.17,195.7
675.88,195.7
687.26,195.7
688.33,195.7
686.6,195.7
680.11,195.7
671.41,195.7
661.45,195.7
653.85,195.7
653.04,195.7
656.69,195.79999999999998
666.04,195.79999999999998
673.51,195.79999999999998
684.55,195.7
692.41,195.79999999999998
689.4,195.7
684.15,195.79999999999998
675.48,195.79999999999998
668.25,195.79999999999998
660.21,195.79999999999998
659.28,195.79999999999998
660.06,195.9
664.84,195.79999999999998
674.97,195.9
684.51,195.9
693.28,195.79999999999998
695.32,195.9
693.82,195.9
681.86,195.9
673.55,195.9
664.76,195.9
659.19,195.9
661.64,195.9
667.99,196.0
675.06,195.9
684.83,195.9
694.82,196.0
700.1,196.0
696.63,196.0
688.47,196.0
678.69,196.0
668.08,196.0
663.81,196.0
663.52,196.0
666.89,196.1
671.99,196.1
683.2,196.1
691.6,196.1
698.62,196.1
697.58,196.1
693.58,196.1
683.97,196.20000000000002
669.84,196.1
664.87,196.20000000000002
658.33,196.29999999999998
662.2,196.20000000000002
667.69,196.29999999999998
676.98,196.29999999999998
687.85,196.20000000000002
696.16,196.20000000000002
698.11,196.20000000000002
694.22,196.20000000000002
683.89,196.29999999999998
674.45,196.29999999999998
665.55,196.29999999999998
658.93,196.29999999999998
659.49,196.29999999999998
662.51,196.29999999999998
669.94,196.4
681.6,196.29999999999998
689.62,196.29999999999998
692.5,196.29999999999998
694.38,196.4
686.6,196.4
675.29,196.4
667.32,196.4
658.92,196.4
655.45,196.4
657.58,196.5
665.03,196.4
675.55,196.5
688.1,196.4
696.19,196.5
695.13,196.5
688.37,196.5
675.11,196.5
664.49,196.4
657.4,196.5
653.82,196.5
657.31,196.5
663.74,196.5
673.81,196.5
683.36,196.6
689.18,196.5
692.41,196.6
687.81,196.6
1121.08,192.39999999999998
1133.46,192.3
1147.55,192.3
1154.46,192.39999999999998
1155.52,192.3
1143.67,192.39999999999998
1129.43,192.39999999999998
1115.13,192.39999999999998
1108.99,192.39999999999998
1105.53,192.39999999999998
1107.36,192.5
1115.01,192.39999999999998
1127.63,192.39999999999998
1139.91,192.5
1149.54,192.5
1148.99,192.5
1140.24,192.5
1129.94,192.5
1117.63,192.5
1107.47,192.5
1105.32,192.5
1106.58,192.5
1113.41,192.5
1123.77,192.60000000000002
1133.66,192.60000000000002
1145.25,192.60000000000002
1144.0,192.60000000000002
1137.32,192.60000000000002
1123.96,192.60000000000002
1110.7,192.60000000000002
1099.63,192.7
1094.93,192.60000000000002
1094.69,192.7
1101.62,192.7
1109.45,192.7
1120.25,192.7
1128.49,192.7
1131.02,192.7
1123.26,192.7
1112.3,192.8
1099.49,192.7
1087.0,192.7
1079.68,192.7
1078.04,192.7
1083.62,192.7
1093.5,192.7
1101.58,192.60000000000002
1109.38,192.7
1115.41,192.7
1110.18,192.7
1100.41,192.7
1086.64,192.60000000000002
1076.87,192.7
1067.93,192.7
1071.05,192.7
1073.86,192.7
1082.81,192.7
1091.61,192.7
1098.69,192.60000000000002
1099.85,192.60000000000002
1097.96,192.7
1086.5,192.7
1074.88,192.7
1063.28,192.7
1052.96,192.60000000000002
1050.75,192.7
1050.85,192.7
1058.64,192.7
1067.54,192.60000000000002
1075.4,192.60000000000002
1080.73,192.60000000000002
1082.0,192.60000000000002
1077.52,192.60000000000002
1067.45,192.60000000000002
1052.68,192.5
1044.38,192.5
1038.22,192.5
1039.07,192.39999999999998
1044.24,192.39999999999998
1052.82,192.39999999999998
1062.96,192.3
1073.4,192.2
1075.59,192.2
1075.35,192.2
1065.44,192.2
1053.9,192.10000000000002
1040.68,192.10000000000002
1036.52,192.2
1037.23,192.10000000000002
1041.29,192.0
1052.63,192.0
1065.85,192.0
1078.31,191.9
1086.93,191.9
1086.31,191.8
1078.45,191.8
1064.44,191.8
1050.87,191.8
1043.06,191.8
1040.47,191.8
1044.22,191.70000000000002
1056.95,191.70000000000002
1066.66,191.70000000000002
1082.83,191.6
1092.67,191.6
1095.22,191.6
1088.4,191.5
1073.7,191.5
1058.94,191.5
1046.81,191.5
1041.08,191.5
1043.8,191.4
1052.21,191.4
1063.06,191.4
1075.83,191.4
1091.66,191.20000000000002
1096.43,191.20000000000002
1093.13,191.20000000000002
1083.36,191.20000000000002
1065.7,191.20000000000002
1052.03,191.20000000000002
1043.09,191.1
1039.41,191.1
1047.25,191.1
1058.6,191.1
1075.19,191.0
1090.91,191.0
1097.71,191.0
1098.24,191.0
1086.58,190.9
1069.47,190.9
1053.02,190.9
1041.93,190.79999999999998
1038.05,190.79999999999998
1045.51,190.79999999999998
1057.35,190.79999999999998
1075.04,190.7
1089.37,190.7
1098.93,190.7
1103.67,190.6
1091.09,190.6
1074.46,190.5
1057.12,190.5
1043.45,190.5
1039.38,190.5
1047.75,190.5
1058.47,190.5
1071.84,190.39999999999998
1087.1,190.39999999999998
1100.06,190.39999999999998
1104.63,190.3
1096.11,190.3
1082.25,190.2
1062.24,190.3
1051.52,190.2
1044.42,190.2
1045.25,190.2
1056.15,190.2
1071.92,190.10000000000002
1086.33,190.10000000000002
1099.79,190.0
1106.01,190.0
1100.74,190.0
1086.74,189.89999999999998
1067.89,189.89999999999998
1052.08,190.0
1043.33,189.89999999999998
1043.27,189.89999999999998
1053.39,189.89999999999998
1068.89,189.8
1084.05,189.8
1096.71,189.8
1105.18,189.7
1105.16,189.7
1094.57,189.7
1076.54,189.60000000000002
1060.25,189.60000000000002
1050.14,189.60000000000002
1049.7,189.7
1054.79,189.60000000000002
1067.29,189.5
1081.06,189.60000000000002
1097.09,189.5
1106.48,189.5
1113.37,189.4
1104.25,189.4
1088.09,189.4
1071.61,189.4
1059.65,189.4
1050.55,189.4
1056.76,189.3
1067.01,189.3
1082.37,189.3
1097.39,189.20000000000002
1107.3,189.3
1115.57,189.20000000000002
1111.63,189.1
1099.27,189.1
1082.22,189.1
1067.31,189.1
1059.68,189.20000000000002
1060.19,189.1
1069.93,189.1
1080.28,189.1
1092.88,189.1
1106.51,189.0
1117.43,188.9
1114.3,188.9
1105.15,188.9
1091.71,188.9
1073.72,189.0
1064.45,188.9
1063.38,188.9
1067.72,188.9
1080.42,188.9
1092.93,188.79999999999998
1106.63,188.9
1113.05,188.79999999999998
1115.09,188.70000000000002
1111.24,188.79999999999998
1098.83,188.70000000000002
1083.31,188.70000000000002
1073.37,188.70000000000002
1069.24,188.70000000000002
1073.08,188.70000000000002
1080.57,188.70000000000002
1091.71,188.6
1105.79,188.6
1113.32,188.6
1117.8,188.6
1116.29,188.5
1104.33,188.6
1089.54,188.5
1079.95,188.5
1074.67,188.5
1073.03,188.5
1081.05,188.5
1090.47,188.5
1104.46,188.4
1116.04,188.5
1125.99,188.4
1122.63,188.4
1111.4,188.4
1100.17,188.4
1084.3,188.4
1076.99,188.29999999999998
1075.79,188.4
1081.1,188.4
1089.41,188.29999999999998
1099.98,188.4
1114.58,188.29999999999998
1123.67,188.2
1123.71,188.29999999999998
1122.73,188.2
1110.1,188.2
1094.81,188.2
1086.37,188.2
1083.88,188.2
1085.73,188.2
1091.55,188.2
1104.01,188.2
1115.53,188.1
1124.7,188.1
1130.61,188.1
1128.97,188.1
1119.95,188.1
1104.83,188.1
1095.17,188.1
1089.34,188.0
1089.13,188.0
1096.33,188.0
1107.5,188.0
1118.03,188.0
1127.95,188.0
1134.81,188.0
1135.69,187.89999999999998
1127.78,187.89999999999998
1114.92,187.89999999999998
1103.46,187.89999999999998
1093.81,188.0
1092.85,187.89999999999998
1098.69,188.0
1106.12,188.0
1120.0,187.89999999999998
1128.59,188.0
1136.97,188.0
1139.81,187.89999999999998
1136.93,187.89999999999998
1126.21,187.89999999999998
1114.8,187.89999999999998
1106.05,187.89999999999998
1106.54,187.8
1106.29,187.89999999999998
1111.83,187.89999999999998
1121.88,187.8
1128.5,187.8
1137.6,187.8
1142.18,187.89999999999998
1142.4,187.8
1121.83,187.8
1112.78,187.89999999999998
1107.76,187.89999999999998
1106.39,187.8
1112.66,187.8
1121.73,187.8
1130.67,187.8
1138.98,187.89999999999998
1144.88,187.8
1148.46,187.8
1141.31,187.8
1129.3,187.8
1116.39,187.89999999999998
1109.51,187.8
1106.12,187.8
1108.16,187.8
1113.51,187.8
1124.97,187.89999999999998
1136.49,187.89999999999998
1147.26,187.8
1149.33,187.8
1147.27,187.8
1135.62,187.8
1121.13,187.89999999999998
1111.76,187.8
1105.13,187.8
1104.92,187.8
1115.02,187.8
1125.54,187.8
1133.73,187.8
1141.54,187.89999999999998
1146.64,187.8
1144.01,187.89999999999998
1131.74,187.8
1121.25,187.8
1111.78,187.7
1103.95,187.8
1103.07,187.8
1108.11,187.89999999999998
1116.64,187.8
1129.08,187.89999999999998
1138.9,187.8
1145.34,187.8
1148.63,187.8
1139.55,187.8
1130.23,187.8
1116.66,187.8
1107.73,187.8
1105.45,187.8
1105.64,187.8
1112.52,187.8
1125.67,187.8
1136.12,187.8
1145.62,187.8
1147.0,187.8
1144.51,187.8
1131.61,187.89999999999998
1117.66,187.8
1108.37,187.8
1104.59,187.8
1105.7,187.8
1112.86,187.8
1121.01,187.89999999999998
1134.58,187.8
1141.74,187.8
1147.03,187.8
1145.68,187.8
1134.91,187.8
1122.03,187.89999999999998
1108.91,187.8
1103.3,187.8
1104.96,187.8
1109.71,187.8
1119.02,187.8
1128.07,187.8
1142.19,187.8
1147.51,187.8
1148.82,187.89999999999998
1141.46,187.8
1129.66,187.8
1115.32,187.89999999999998
1105.21,187.8
1104.37,187.8
1108.61,187.8
1115.36,187.8
1128.62,187.89999999999998
1138.79,187.8
1150.06,187.8
1149.42,187.8
1143.59,187.7
1133.21,187.8
1120.22,187.8
1109.95,187.7
1110.0,187.8
1108.77,187.89999999999998
1118.1,187.8
1128.94,187.8
1137.41,187.8
1148.81,187.8
1151.28,187.8
1149.72,187.8
1140.39,187.8
1127.37,187.8
1117.5,187.8
1112.73,187.8
1113.68,187.8
1121.66,187.8
1132.3,187.8
1145.81,187.8
1153.31,187.8
1157.12,187.8
1154.56,187.8
1146.66,187.8
1133.61,187.8
1124.29,187.8
1120.03,187.8
1120.01,187.8
1123.81,187.8
1133.84,187.8
1144.43,187.89999999999998
1153.89,187.8
1160.58,187.8
1161.03,187.8
1156.54,187.8
1145.33,187.89999999999998
1132.72,187.89999999999998
1126.14,187.89999999999998
1122.19,187.89999999999998
1128.11,187.89999999999998
1137.34,187.89999999999998
1146.18,187.89999999999998
1157.49,187.8
1169.18,187.89999999999998
1169.85,187.89999999999998
1164.35,187.89999999999998
1155.21,187.89999999999998
1141.02,187.89999999999998
1132.12,187.89999999999998
1127.75,188.0
1130.01,187.89999999999998
1138.05,188.1
1146.71,188.0
1159.31,188.1
1169.42,188.0
1175.47,188.1
1172.31,188.0
1163.46,188.0
1149.11,188.1
1138.12,188.1
1133.04,188.1
1130.65,188.1
1134.65,188.2
1145.52,188.2
1159.13,188.2
1173.67,188.1
1179.54,188.1
1177.68,188.2
1171.22,188.2
1158.66,188.2
1144.94,188.2
1135.96,188.29999999999998
1134.29,188.29999999999998
1137.97,188.29999999999998
1149.1,188.29999999999998
1161.43,188.4
1174.39,188.4
1183.25,188.29999999999998
1182.72,188.5
1176.02,188.5
1165.17,188.4
1153.15,188.4
1141.69,188.5
1138.24,188.5
1141.61,188.6
1150.65,188.5
1161.39,188.6
1175.5,188.5
1185.74,188.6
1190.79,188.6
1187.6,188.6
1175.56,188.70000000000002
1162.9,188.70000000000002
1151.41,188.79999999999998
1143.42,188.79999999999998
1142.46,188.9
1150.42,188.79999999999998
1161.67,188.79999999999998
1177.82,188.79999999999998
1188.45,188.9
1197.01,188.9
1194.64,188.9
1186.11,188.9
1168.31,189.0
1155.08,189.0
1146.54,189.1
1144.59,189.1
1147.65,189.1
1159.0,189.20000000000002
1170.41,189.20000000000002
1182.84,189.20000000000002
1191.55,189.20000000000002
1192.83,189.20000000000002
1185.09,189.20000000000002
1172.82,189.20000000000002
1159.61,189.3
1145.88,189.3
1140.98,189.4
1142.75,189.4
1149.08,189.5
1162.93,189.4
1178.52,189.4
1191.61,189.5
1197.46,189.5
1189.95,189.5
1177.75,189.5
1158.45,189.60000000000002
1144.78,189.60000000000002
1140.1,189.7
1138.8,189.7
1148.2,189.7
1161.04,189.8
1175.76,189.7
1191.2,189.8
1195.64,189.7
1193.71,189.8
1180.42,189.8
1163.78,189.89999999999998
1148.93,189.89999999999998
1141.35,190.0
1142.47,190.0
1145.19,190.0
1157.54,190.0
1173.8,190.10000000000002
1188.14,190.10000000000002
1198.41,190.10000000000002
1194.29,190.10000000000002
1186.16,190.10000000000002
1171.3,190.2
1155.63,190.2
1147.56,190.2
1141.29,190.3
1142.95,190.3
1155.95,190.3
1171.26,190.39999999999998
1184.83,190.3
1199.43,190.39999999999998
1198.14,190.39999999999998
1190.74,190.5
1174.58,190.5
1157.2,190.5
1144.97,190.6
1141.5,190.6
1142.72,190.7
1152.22,190.7
1167.71,190.7
1184.06,190.7
1192.66,190.79999999999998
1197.44,190.79999999999998
1193.0,190.79999999999998
1180.42,190.79999999999998
1160.38,190.79999999999998
1149.2,190.9
1139.89,191.0
1139.42,191.0
1143.62,191.1
1158.49,191.0
1173.03,191.1
1185.25,191.1
1191.41,191.1
1186.8,191.1
1172.25,191.1
1156.94,191.20000000000002
1143.23,191.20000000000002
1134.31,191.20000000000002
1129.67,191.29999999999998
1136.45,191.29999999999998
1147.04,191.29999999999998
1161.43,191.4
1172.86,191.4
1183.71,191.29999999999998
1178.56,191.4
1169.68,191.4
1150.51,191.5
1135.08,191.5
1124.94,191.5
1121.38,191.5
1124.12,191.6
1134.52,191.5
1147.62,191.6
1161.68,191.6
1171.43,191.6
1170.48,191.6
1162.89,191.70000000000002
1148.13,191.70000000000002
1134.26,191.70000000000002
1121.34,191.70000000000002
1115.38,191.70000000000002
1115.56,191.8
1122.34,191.8
1134.97,191.8
1148.63,191.8
1158.24,191.8
1160.93,191.8
1153.84,191.9
1138.37,191.8
1122.31,191.9
1109.01,191.9
1102.57,191.9
1103.22,191.9
1105.33,191.9
1116.57,192.0
1127.61,192.0
1138.58,192.0
1140.82,192.0
1131.45,192.0
1120.3,192.0
1105.25,192.0
1094.99,192.0
1088.77,192.0
1088.43,192.10000000000002
1091.72,192.10000000000002
1102.14,192.10000000000002
1111.67,192.10000000000002
1123.17,192.0
1127.35,192.10000000000002
1119.57,192.10000000000002
1108.13,192.10000000000002
1092.81,192.10000000000002
1084.23,192.10000000000002
1075.17,192.10000000000002
1077.72,192.2
1078.74,192.10000000000002
1089.4,192.10000000000002
1099.26,192.10000000000002
1106.75,192.0
1113.23,192.10000000000002
1110.23,192.10000000000002
1097.6,192.10000000000002
1082.89,192.10000000000002
1069.74,192.10000000000002
1064.47,192.10000000000002
1062.33,192.10000000000002
1063.83,192.10000000000002
1070.94,192.10000000000002
1078.7,192.10000000000002
1088.69,192.10000000000002
1093.75,192.10000000000002
1093.71,192.10000000000002
1085.17,192.10000000000002
1073.65,192.10000000000002
1057.58,192.0
1051.07,192.10000000000002
1044.35,192.10000000000002
1047.81,192.10000000000002
1049.16,192.0
1059.79,192.10000000000002
1068.44,192.10000000000002
1076.59,192.0
1075.17,192.10000000000002
1067.01,192.10000000000002
1057.28,192.10000000000002
1044.24,192.0
1031.35,192.0
1029.21,192.10000000000002
1024.15,192.10000000000002
1030.45,192.0
1037.7,192.0
1046.13,191.9
1058.3,191.8
1063.4,191.8
1064.14,191.8
1054.02,191.70000000000002
1042.14,191.70000000000002
1031.86,191.70000000000002
1022.44,191.70000000000002
1021.53,191.6
1025.41,191.6
1035.42,191.6
1048.45,191.6
1062.37,191.6
1069.91,191.5
1072.81,191.5
1065.96,191.4
1052.93,191.4
1041.39,191.4
1030.88,191.4
1024.1,191.4
1025.38,191.29999999999998
1030.85,191.29999999999998
1044.23,191.29999999999998
